ID,Title,Sku,"Post Type","Product Type","Parent Product ID","Regular Price","Sale Price","Product categories",Brand,rank_math_seo_score,Permalink,Date,"External Product URL","Button Text","Product Account Type","Product Active Installations","Product Activity log","Product Addon Modules","Product Addons","Product Affiliate Payouts","Product Affiliate Program","Product Affiliate / Referer","Product Affiliate/ Referer system","Product Alexa Ranking","Product Analytics","Product Anti DDos","Product Anti-malware","Product Anti-Phishing","Product Apex","Product Pre Approval of post from members","Product Apps Installation","Product Appsfomo Ratings","Product Author","Product Backup management","Product Bandwidth monitoring","Product Blacklist monitoring","Product Cache Control","Product CDN","Product Cloud Backups","Product Company Name","Product Compatible with","Product Competitor","Product Computing","Product Content Generation","Product Content Modification","Product Control panel","Product Corn Jobs","Product Corporate Registered Country","Product Country","Product Created in","Product Cross-platform hosting","Product Daily Backups","Product Database Management","Product Deal Submission","Product Dedicated hosting","Product Demo Templates","Product Design and Themes","Product Disk Space","Product DNS","Product DNS Management","Product Documentation","Product Documentation and Changelog","Product Dynamic Content delivery","Product E-commerce Hosting","Product E-commerce Relevant","Product eCommerce Support","Product Ease of use","Product Email accounts","Product Email Management","Product Email Storage","Product Encrypted storage","Product End-user Portal Features","Product File Access","Product File manager","Product Firewall","Product Firewall Management","Product Founder","Product Founder/CEO","Product Framework","Product Free Backups","Product Free Domain","Product Free Giveaway","Product Free Giveaways","Product Free Trail","Product Free Version","Product Freebies","Product FTP Management","Product FTP, SFTP and SSH","Product Grammar checker","Product Group Rules","Product Hosting Companies","Product Hotlink Protection","Product HTTP/2","Product Ideal for","Product Image optimization","Product Initial Release","Product Instant Setup","Product Integrations","Product IP denials","Product IPv6","Product Key Features","Product Large file delivery","Product Last Updated","Product Launch","Product Licensing","Product Licensing Type","Product Lifetime Deal Offered","Product Live Seminar Hosting","Product Live Video","Product Log Files","Product LTD Platform","Product Main Admin","Product Malicious Protection","Product Managing user accounts","Product Marketing Tools","Product Marketplace","Product Migration","Product Mobile app","Product Mobile Responsive","Product Money-Back Guarantee","Product Monthly Page views","Product Monthly Revenue (Approx.)","Product Multi lang support","Product Multitask support","Product Network Attack Protection","Product Niche","Product Number of admins","Product Offers range","Product One click demo","Product Origin Pull","Product Origin Shield","Product Other products","Product Other Sub Groups","Product Page Builder","Product Page load time","Product Parked Domain","Product Password protected","Product Payment Gateways","Product Payment Options","Product Performance Impact","Product Performance optimization","Product Performance Tracking","Product PHP compatibility","Product PHP version","Product Plagiarism checker","Product Platform","Product Plugin Extensions","Product Plugins and Integrations","Product Plugins included","Product Price","Product Price Tier","Product Pricing options","Product Pricing plan","Product Privacy","Product Private CDN","Product Purge","Product Push/Upload","Product Ransomware protection","Product Ratings","Product Refund Criteria","Product Refund Policies","Product Region","Product Registered Company","Product Release date","Product Review Date","Product Reviews","Product Sales Features","Product Security","Product SEO","Product server location","Product Server monitoring","Product Services included","Product Shared Hosting","Product Site Usage","Product Small file delivery","Product Social Media Presence","Product Social Media Presence","Product Spam protection","Product Spinning","Product SSH access","Product SSL and HTTP/2","Product SSL management","Product SSL monitoring","Product Staging Site","Product Storage Limit","Product Sub domain","Product Subscription Type","Product Support","Product Support Duration","Product Support System","Product Support type","Product Supported Device","Product Supported Page Builders","Product Sync Options","Product System impact","Product Team Size","Product Technical Support","Product Tested upto","Product Token Authentication","Product Total Members","Product Type","Product UI & UX Score","Product Unique Theme Features","Product Updates","Product Upgrade Option","Product Uptime","Product Usage Restrictions","Product User limit","Product Version","Product Video on demand","Product Virtualization","Product VPN hosting","Product VPS","Product Vulnerability Protection","Product Web Application Firewall","Product Website Builder","Product Website Launch Date","Product Website Migration","Product Website monitoring","Product Website Protection from","Product Website Worth (Aprox.)","Product Wordpress Compatibility","Product Wordpress integration","Product Wordpress Version"
8314,OceanWP,8314,product,external,0,39,,"Wordpress Themes>Multipurpose",OceanWp,,https://appsfomo.com/reviews/oceanwp/,2021-01-05,https://oceanwp.org/,"Buy Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8336,ShopIsle,,product,external,0,52,,"Wordpress Themes>e-commerce",Themeisle,,https://appsfomo.com/reviews/shopisle/,2021-01-06,https://themeisle.com/themes/shop-isle-pro/#pricing,"Buy Now",,"20,000+",,,"2 Addons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,"Tony Perez",,,,,,,,,,,,,,,,,,,,,,,,,"5 Months ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,E-commerce,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual subscription|Lifetime updates",,,,,,,,,,,,,06-01-2021,,,,,,,,,"3 Sites|Single site|Unlimited",,,,,,,,,,,,,,,"6 months","Support tickets",,,,,,10+,,,,,,,,,,,,,,,,,,,,,,,,,,Latest,,
8340,BetterDocs,,product,external,0,39,,"Wordpress Plugins>Documentation","WP developer",,https://appsfomo.com/reviews/betterdocs/,2021-01-06,https://betterdocs.co/,"Buy Now",,10000,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,"Nils von Dellingshausen",,,,,,,,,,,,,,,,,,,,,,,,,"3 Days ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,"Annual subscription",,,,,,,,,,,,,,,,,,,,,,"Single site|Unlimited",,,,,,,,,,,,,,,"12 months","Support tickets",,,,,,10+,,,,,Documentation,,,,,,,,,,,,,,,,,,,,,Latest,,
8345,Generatepress,,product,external,0,59,44,"Wordpress Themes",Generatepress,,https://appsfomo.com/reviews/generatepress-lightning-speed-wordpress-theme-2021-review/,2021-01-06,https://generatepress.com/,"Buy Now",,1000k+,,,,,,,,,,,,,,,,,"Tom Usborne",,,,,,,,,Astra|Genesis|OceanWP,,,,,,,,,,,,,,30+,,,,,,,,,,EDD|WooCommerce,,,,,,,,,,,,"Tom Usborne",,,,,,,,,,,,,,,,,,,,,,,,,,,,GPL,,,,,,,,,,"Own Site",,,Full,,,,WPML,,,Multipurpose,,,Yes,,,"GP Premium",,,,,,,,,,,,,,,,,,,,Lifetime|Yearly,,,,,,,,,,,,,"Jan 7, 2021",,,,,,,,,Unlimited,,,,,,,,,,,,,,,Lifetime|Yearly,"Email|Forum|Support tickets",,,Beaver|Elementor|Gutenberg,,,10+,,,,,,,"Blogger's Favourite Theme|Light weight|Live page builder|Multipurpose|No code dependencies|Site Library",,,,,,,,,,,,,,,,,,,Latest,,
8405,Kadence,,product,external,0,69,56,"Wordpress Themes>Multipurpose",,,https://appsfomo.com/reviews/kadence/,2021-01-08,https://kadence-theme.com/,"Buy Now",,1M+,,,,,,,,,,,,,,,,,KadenceWP,,,,,,,,,Astra|Generatepress|OceanWP,,,,,,,,,,,,,,10+,,,,,,,,,,WooCommerce,,,,,,,,,,,,KadenceWP,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPL,,,,,,,,,,"Own Site",,,Full,,,,WPML,,,Design|Modern|Multipurpose,,,Yes,,,"Ascend|Kadence Blocks|Kadence Woo Extras|Pinnacle|Virtue",,,,,,,,,,,,,,,,,,,,Lifetime|Yearly,,,,,,,,,,,,,08-01-2021,,,,,,,,,Unlimited,,,,,,,,,,,,,,,Lifetime|Yearly,"Email|Forum|Support tickets",,,Beaver|Brizy|Elementor|Gutenberg,,,30+,,,,,,,"Flexibility|Header Builder|Hooks|Live page builder|Multipurpose|Site Library|Woocommerce Support",,,,,,,,,,,,,,,,,,,Latest,,
8509,Imagely,,product,external,0,29,,"Wordpress Themes>Creative",Imagely,,https://appsfomo.com/reviews/imagely/,2021-01-11,https://www.imagely.com/pricing/,"Buy Now",,"750,000+",,,,,,,,,,,,,,,,,Imagely,,,,,,,,,Modesto|Photography,,,,,,,,,,,,,,19+,,,,,,,,,,WooCommerce,,,,,,,,,,,,"Erick Danzer",,,,,,,,,,,,,,,,,,,,,,,,,,,,GPL,,,,,,,,,,"Own Site",,,Full,,,,WPML,,,Design|Modern|Photography,,,Yes,,,"NextGen Gallery",,,,,,,,,,,,,,,,,,,,Lifetime|Yearly,,,,,,,,,,,,,11-01-2021,,,,,,,,,"3 Sites|5 sites|Single site|Unlimited",,,,,,,,,,,,,,,Lifetime|Yearly,"Email|Forum|Support tickets",,,Beaver|Brizy|Elementor,,,10+,,,,,,,"19+ chi;d theme|Image Social Sharing|LightBox|Woocommerce Support",,,,,,,,,,,,,,,,,,,Latest,,
9234,Brizy,,product,external,0,49,,"Wordpress Themes>Page Builder",Brizy,,https://appsfomo.com/reviews/brizy/,2021-01-15,https://www.brizy.io/brizy-pro-pricing/,"Buy Now",,"NITESH RAGHUWANSHI",,,,,,,,,,,,,,,,,Brizy,,,,,,,,,"Beaver builder|Elementor",,,,,,,,,,,,,,120+,,,,,,,,,,WooCommerce,,,,,,,,,,,,"Nitesh Raghuwabshi",,,,,,,,,,,,,,,,,,,,,,,,,,,,GPL,,,,,,,,,,"Own Site",,,Full,,,,WPML,,,"Design|Modern|Page Builder",,,Yes,,,"BRizy Cloud",,,,,,,,,,,,,,,,,,,,Lifetime|Yearly,,,,,,,,,,,,,15-01-2021,,,,,,,,,"3 Sites|Unlimited",,,,,,,,,,,,,,,Lifetime|Yearly,"Email|Forum|Support tickets",,,Brizy,,,15+,,,,,,,"Brizy Cloud|Dynamic Content|Woocommerce Support",,,,,,,,,,,,,,,,,,,Latest,,
9530,SEOPress,,product,external,0,39,,"Wordpress Plugins>SEO Plugin","SEO Press",,https://appsfomo.com/reviews/seopress/,2021-01-21,https://www.seopress.org/pricing/ref/452/,"Buy Now",,1000000,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Days ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual subscription",,,,,,,,,,,,,21-01-2021,,,,,,,,,Unlimited,,,,,,,,,,,,,,,"12 months","Support tickets",,,,,,,,,,,"SEO Plugins",,,,,,,,,,,,,,,,,,,,,Latest,,
9862,"Elementor Pro",,product,external,0,49,,"Wordpress Plugins>Page Builder","Elementor Ltd",,https://appsfomo.com/reviews/elementor-pro/,2021-03-01,https://elementor.com/pro/,"Buy Now",,"5+ million",,,"10+ Addons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Days ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual subscription",,,,,,,,,,,,,27-01-2021,,,,,,,,,"1000 sites|3 Sites|Single site",,,,,,,,,,,,,,,"12 months","Support tickets",,,,,,,,,,,"Page Builder",,,,,,,,,,,,,,,,,,,,,Latest,,
9880,LearnDash,,product,external,0,159,,"Wordpress Plugins>LMS",LearnDash,,https://appsfomo.com/reviews/learndash/,2021-03-03,https://www.learndash.com/pricing-and-purchase/,"Buy Now",,"1.5 M",,,"10+ Addons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Days ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual subscription",,,,,,,,,,,,,28-01-2021,,,,,,,,,"10 Sites|25 Sites|Single site",,,,,,,,,,,,,,,"12 months","Support tickets",,,,,,,,,,,LMS,,,,,,,,,,,,,,,,,,,,,Latest,,
9895,"Caldera Forms",,product,external,0,49,,"Wordpress Plugins>Forms &amp; Popups","Caldera Labs",,https://appsfomo.com/reviews/caldera-forms/,2021-03-03,https://calderaforms.com/pricing/,"Buy Now",,"200,000",,,"32 + Premium addons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 month ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual subscription",,,,,,,,,,,,,29-01-2021,,,,,,,,,Unlimited,,,,,,,,,,,,,,,"12 months","Support tickets",,,,,,,,,,,"Form builder",,,,,,,,,,,,,,,,,,,,,Latest,,
9904,StackSocial,,product,external,0,,,"Deals Platform",StackCommerce,,https://appsfomo.com/reviews/stacksocial/,2021-02-01,https://stacksocial.com/,"Buy Now",,,,,,8%,,,"Referral System","6,633",,,,,,,,,,,,,,,,,,Appsumo|Pitchground,,,,,,,"United States",,,,,"On-site Submission",,,,,,,,,,,,,,,,,,Dashboard|Portal,,,,,,,,,,,Yes,,,Included,,,,,,,,"Household products|Software tools|Startups",,2011,,,,,,,,,,,,None,,,,,,,,,,,,,"9,734,010","$145,980",,,,"Online Marketing",,"$50 - $150",,,,,,,,,,Paypal,,,,,,,,,,,,,,,,,,,,,,,"Full Refund within time",,,,29-01-2021,,,,,,,,,,,,Facebook|Twitter,,,,,,,,,,,,,,Emails,,,,,40+,,,,,,59/100,,,,,,,,,,,,,,,,,,,"$34,515,000",,,
9911,AppSumo,,product,external,0,,,"Deals Platform",Appsumo,80,https://appsfomo.com/reviews/appsumo/,2021-02-01,https://appsumo.com/,"Buy Now",,,,,,"100% for new customers",,,"Referral System","7,417",,,,,,,,,,,,,,,,,,Pitchground|StackSocial,,,,,,,"United States",,,,,"On-site Submission",,,,,,,,,,,,,,,,,,Dashboard|Portal,,,,,,,,,,,Yes,,,Included,,,,,,,,"Software tools",,2012,,,,,,,,,,,,Demio,,,,,,,,,,,,,"8,166,000","$122,460/month",,,,"Deals Platform|Online Marketing",,"$50 - $150",,,,,,,,,,Paypal,,,,,,,,,,,,,,,,,,,,,,,"Full Refund within time",,,,29-01-2021,,,,,,,,,,,,Facebook|Twitter,,,,,,,,,,,,,,Emails,,,,,30+,,,,,,68/100,,,,,,,,,,,,,,,,,,,"$27,010,000",,,
9936,Shortpixel,,product,external,0,4.99,,"Wordpress Plugins",ShortPixel,84,https://appsfomo.com/reviews/shortpixel/,2021-02-03,https://shortpixel.com/pricing,"Buy Now",,200000,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Weeks Ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monthly payment|One-time payment",,,,,,,,,,,,,02-02-2021,,,,,,,,,Unlimited,,,,,,,,,,,,,,,Monthly,"Support tickets",,,,,,,,,,,"Image Optimizer",,,,,,,,,,,,,,,,,,,,,Latest,,
10007,"WP Fluent Forms",,product,external,0,59,,"Wordpress Plugins>Forms &amp; Popups",WpManageNinja,78,https://appsfomo.com/reviews/fluent-forms/,2021-02-05,https://wpmanageninja.com/downloads/fluentform-pro-add-on/,"Buy Now",,"50,000+",,,"10+ Addons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Months ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual subscription|Lifetime",,,,,,,,,,,,,05-02-2021,,,,,,,,,"5 sites|Single site|Unlimited",,,,,,,,,,,,,,,"12 months","Support tickets",,,,,,,,,,,"Form builder",,,,,,,,,,,,,,,,,,,,,Latest,,
10059,Ora,,product,external,0,10,4.33,"SaaS>Project Management",,11,https://appsfomo.com/reviews/ora/,2021-02-11,https://ora.pm/,"Sign Up",,,,,,,Yes,,,,,,,,,,,8,,,,,,,,Ora.pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Free Tier",,,,,,,,,,,2015,,Slack,,,,,,,,,Yes,,,,"Appsumo,Other",,,,,,,Available,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montlhy|Onetime|Yearly,,,,,,,,,,,Bulgaria,,"Febraury 2021",,,,,,,,,,,,,,,,,,,,,,,,,,"Email|Live Chat","Android|IOS|Linux|Web Based|Windows",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10060,Glorify,,product,external,0,29.99,,"SaaS>Design &amp; Collaboration",Glorify,92,https://appsfomo.com/reviews/glorify/,2021-02-12,https://www.glorifyapp.com/pricing/,"Sign Up",,,,,,,Yes,,,,,,,,,,,8.8,,,,,,,,Glorify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Free Tier",,,,,,,,,,,2019,,"Stock Libraries|Template bundle",,,,,,,,,Yes,,,,"Appsumo,Other",,,,,,,"Not Available",,"30 Days",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montlhy|Yearly,,,,,,,,,,,UK,,"Febraury 2021",,,,,,,,,,,,,,,,,,,,,,,,,,"Email|Live Chat","Web Based",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Trello,,product,external,0,5,,"SaaS>Project Management",Trello,89,https://appsfomo.com/reviews/trello/,2021-02-12,https://trello.com/home,"Sign Up",,,,,,,No,,,,,,,,,,,8.6,,,,,,,,Trello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Free Tier",,,,,,,,,,,2011,,"Jira cloud|Miro|Slack|Zapier",,,,,,,,,No,,,,N/A,,,,,,,Available,,"60 Days",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montlhy,,,,,,,,,,,USA,,"Febraury 2021",,,,,,,,,,,,,,,,,,,,,,,,,,"Email|Live Chat|Ticketing","Android|Web Based|Windows",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10062,VistaCreate,,product,external,0,10,,"SaaS>Design &amp; Collaboration",VistaCreate,89,https://appsfomo.com/reviews/crello/,2021-02-12,https://crello.com/,"Sign Up",,,,,,,No,,,,,,,,,,,9.2,,,,,,,,VistaCreate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Free Tier",,,,,,,,,,,2017,,"Adobe XD|Jira|Slack",,,,,,,,,Yes,,,,Appsumo,,,,,,,Available,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montlhy|Yearly,,,,,,,,,,,Cyprus,,"Febraury 2021",,,,,,,,,,,,,,,,,,,,,,,,,,"Email|Live Chat","Android|IOS|Linux|Web Based|Windows",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10082,"WP Security Ninja",,product,external,0,7.99,,"Wordpress Plugins>Security Plugin","WP Security Ninja",33,https://appsfomo.com/reviews/wp-security-ninja/,2021-02-27,https://wpsecurityninja.com/#pricing,"Buy Now",,10000,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Week ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual subscription|Monthly payment|One-time payment",,,,,,,,,,,,,15-02-2021,,,,,,,,,"10 Sites|100 sites|25 Sites|3 Sites|50 Sites|Single site",,,,,,,,,,,,,,,"12 months|Life time|Monthly","Support tickets",,,,,,,,,,,Security,,,,,,,,,,,,,,,,,,,,,Latest,,
10114,"All-in-One WP Migration",,product,external,0,69,,"Wordpress Plugins>Security Plugin",ServMask,70,https://appsfomo.com/reviews/all-in-one-wp-migration/,2021-02-18,https://import.wp-migration.com/,"Buy Now",,"3+ Million",,,"18 paid extensions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Weeks Ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One-time payment",,,,,,,,,,,,,17-02-2021,,,,,,,,,"Single site",,,,,,,,,,,,,,,"Life time",Email,,,,,,,,,,,Migration,,,,,,,,,,,,,,,,,,,,,Latest,,
10260,TexAu,,product,external,0,29,,"SaaS>Business Tools",TexAu,86,https://appsfomo.com/reviews/texau/,2021-03-08,https://texau.com/,"Sign Up",,,,,,,Yes,,,,,,,,,,,8.4,,,,,,,,TexAu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Free Tier",,,,,,,,,,,2020,,Zapier,,,,,,,,,Yes,,,,Appsumo,,,,,,,Available,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montlhy|Yearly,,,,,,,,,,,USA,,Mar-21,,,,,,,,,,,,,,,,,,,,,,,,,,"Email|Live Chat","Android|Web Based|Windows",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10281,Amelia,,product,external,0,59,,"Wordpress Plugins>Calendar",TMS,16,https://appsfomo.com/reviews/amelia-wordpress-appointment-booking-plugin/,2021-03-09,https://wpamelia.com/pricing/,"Buy Now",,20k+,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 month ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual subscription|Yearly",,,,,,,,,,,,,09-03-2021,,,,,,,,,"3 Sites|Single site|Unlimited",,,,,,,,,,,,,,,"12 months","Support tickets",,,,,,,,,,,Calendars,,,,,,,,,,,,,,,,,,,,,Latest,,
10284,"Advanced Custom Fields",,product,external,0,49,,"Wordpress Plugins>Miscellaneous",ACF,28,https://appsfomo.com/reviews/advanced-custom-fields/,2021-03-19,https://www.advancedcustomfields.com/pro/,"Buy Now",,"1+ million",,,"10+ Addons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 weeks ago",,,GPL,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annual subscription",,,,,,,,,,,,,09-03-2021,,,,,,,,,"10 Sites|Single site|Unlimited",,,,,,,,,,,,,,,"12 months","Documentation|Live chat|Support tickets",,,,,,,,,,,"Page Builder",,,,,,,,,,,,,,,,,,,,,Latest,,
10402,RelayThat,,product,external,0,15,,"SaaS>Design &amp; Collaboration",RelayThat,87,https://appsfomo.com/reviews/relaythat/,2021-03-19,https://www.dealify.com/relaythat/?deal=stellar,"Sign Up",,,,,,,No,,,,,,,,,,,9.1,,,,,,,,RelayThat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not Available",,,,,,,,,,,2016,,"Stock images",,,,,,,,,Yes,,,,Appsumo,,,,,,,"Not Available",,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montlhy,,,,,,,,,,,USA,,Mar-21,,,,,,,,,,,,,,,,,,,,,,,,,,Email|Ticketing,"Web Based",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10797,Shopify,,product,external,0,25,,eCommerce,Shopify,,https://appsfomo.com/reviews/shopify/,2021-03-26,https://www.relaythat.com/pricing,"Buy Now",,,,,,,,,,,,,,,,,,,"Tobias Lütke",,,,,,,,,,,,,,,,,,,,,,,,"10 free and 64 + paid themes",,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Email Marketing","Own Site",,,,,,,,,,,,,,,,,,,,,,,"Master Card|Visa Card",,,,,,,,,,,,,"Monthly payment",,,,,,,,,,,,2006,15-03-2021,,"Apps|Multi-Channel Integration|Payment Gateways|Point of sale|Product Management|Shipping","PCI DSS|SSl",,,,,,,,,,,,,,,,,,,,,,,"Blogs|Emails|Help center",,,,,,,,,,e-commerce,,,,,,,,,,,,,,,,,,,,,,,
11133,Magento,,product,external,0,,,eCommerce,,,https://appsfomo.com/reviews/magento/,2021-03-29,https://magento.com/products/pricing,"Buy Now",,,,,,,,,,,,,,,,,,,Adobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Own Site",,,,,,,,,,,,,,,,,,,,,,,"Master Card|Paypal|Stripe|Visa Card",,,,,,,,,,,,,"Free Open-source|On Demand Pricing",,,,,,,,,,,,"March 2008",15-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,"Help center",,,,,,,,,,"Enterprise Software",,,,,,,,,,,,,,,,,,,,,,,
11198,WordPress,,product,external,0,0.00,,"Content Management Systems",,,https://appsfomo.com/reviews/wordpress/,2021-03-31,https://wordpress.org/,"Download Now",,,,,,,,,,,,,,,,,,,"Matt Mullenweg|Mike Little",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,,,,,,,,,"GPL v3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Free (Open source)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blogging,,,,,,,,,,,,,,,,,,,,,,,
11413,"User Back",,product,external,0,79,,"SaaS>Business Tools","User Back",81,https://appsfomo.com/reviews/user-back/,2021-04-01,https://www.userback.io/pricing,"Sign Up",,,,,,,Yes,,,,,,,,,,,8.6,,,,,,,,Userback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Free Trial",,,,,,,,,,,2016,,"Wordpress plugin|Zapier",,,,,,,,,Yes,,,,Appsumo,,,,,,,"Not Available",,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montlhy|Yearly,,,,,,,,,,,Australia,,Apr-21,,,,,,,,,,,,,,,,,,,,,,,,,,"Email|Live Chat|Ticketing","Web Based",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11527,"7 Zip",,product,external,0,,,"Apps &amp; Utilities",,,https://appsfomo.com/reviews/7-zip/,2021-04-02,https://www.7-zip.org/,"Install Now",,,,,,,,,,,,,,,,,,,"Igor Pavlov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,,,,,,"2 Years ago",,LGPLv2.1,,,,,,,,,,,,,,,,,,"89 Languages",,,,,,,,,,,,,,,,,,,,,,,Linux|ReactOS|Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Community Support",,,,,,,,,,,,,"Utility Software",,,,,,,,,,,,,,,,,,,,,,,
